"id","dc.subject[]"
"1599b9cd-f1eb-41c7-bccd-d5e4ccdbf764","Birds||Madagascar Expeditions"
"631afbec-082d-47ba-a81c-ae0110eb67c3","Birds||Madagascar Expeditions"
"d5488b5d-2779-45db-a75c-d4d0a93f60dd","Birds||Madagascar Expeditions"
"7bdb991e-3c77-4a4f-a1db-f4a5af1a37f5","Birds||Madagascar Expeditions"
"3412ec62-a26c-4102-bce0-ec9749aefde9","Birds||Madagascar Expeditions"
"73095f87-e0c0-461d-b881-ee1e909e1331","Birds||Madagascar Expeditions"
"221590a3-6ae5-43b2-81b1-52789e71ed58","Birds||Madagascar Expeditions"
"839bad37-9de0-4a16-83ec-42fbc94e89ee","Madagascar Expeditions||Mammals"
"239e126c-157c-45fb-8227-450dbaea2d0c","Madagascar Expeditions||Mammals"
"bcc6fa62-a22c-4c6c-afa4-b1649d746571","Madagascar Expeditions||Mammals"
"f218bd71-2a15-48d6-b4fc-568735c30af0","Madagascar Expeditions||Mammals"
"7f1d61bb-7031-49f6-99db-a87cd4b9c5b2","Madagascar Expeditions||Mammals"
"d03083ea-f72b-43c8-8252-fb4977376f22","Madagascar Expeditions||Mammals"
"255c3a2e-6453-4465-a626-5aeb8c7d059e","Madagascar Expeditions||Mammals"
"79dda20b-da22-4abb-bab0-c5078227c9e4","Madagascar Expeditions||Mammals"
"c17d030f-f21b-4e55-86ea-c65cd046ba8f","Madagascar Expeditions||Mammals"
"e7a9269e-3414-4313-98cd-39620208f48b","Madagascar Expeditions||Mammals"
"bd20d9c7-e8e9-42ac-b811-2309be7006f8","Madagascar Expeditions||Mammals"
"dbc0d3ad-0d0c-4e83-9f6d-f28d49627d6d","Madagascar Expeditions||Mammals"
"61388ba1-9d1c-4e34-a393-caa575afe26f","Madagascar Expeditions||Mammals"
"12e154d7-c6ed-46dd-9935-b314cfe7bcd9","Madagascar Expeditions||Mammals"
"515ccd0f-3f48-4f35-b5b5-bf135b938596","Madagascar Expeditions||Mammals"
"c4080452-6df7-4c5b-b6e8-339afad3a7b9","Madagascar Expeditions||Mammals"
"d0e35c93-db8d-47c1-a80f-93d30c2aa676","Madagascar Expeditions||Mammals"
"b9527f20-9460-4cfa-95b0-baeb14cdc70e","Madagascar Expeditions||Mammals"
"221de83f-04fc-4c5b-9338-326114e7b848","Madagascar Expeditions||Mammals"
"0559446c-15c6-4943-886c-7cf26e7c1092","Madagascar Expeditions||Mammals"
"c337225d-f724-4ba5-93a7-0973a3fe98b9","Madagascar Expeditions||Mammals"
"8b9cbaf2-d1c5-48e4-8aee-aa1dd1009491","Madagascar Expeditions||Mammals"
"986f9365-03b4-4848-93d6-a1e344716c6a","Madagascar Expeditions||Mammals"
"98ca21fb-ef0d-42b4-a11d-78290ad51b53","Madagascar Expeditions||Reptiles"
"7e606e0f-84da-4565-9f1f-59ff76cf5b51","Madagascar Expeditions||Reptiles"
"d6402e66-5815-4fd3-986f-f8e74fdfd725","Madagascar Expeditions||Reptiles"
"aab66428-d1a0-427d-84da-09b35ef322ac","Madagascar Expeditions||Reptiles"
"8d7aca90-fc59-44ec-9849-5cac00d0aa03","Madagascar Expeditions||Reptiles"
"cddd52e2-0b3e-44f1-a31b-ca0bd6121b1b","Madagascar Expeditions||Reptiles"
"59b6fcd8-8255-4ea1-a307-9f55910d243c","Madagascar Expeditions||Reptiles"
"81e0dd2e-712b-4bcd-8387-a7f55d5b8bd2","Madagascar Expeditions||Reptiles"
"4475388b-e873-42ad-bf5a-f86f67422eaa","Madagascar Expeditions||Reptiles"
"01f6b181-95f3-4e2e-a9af-7cb710dc4fcd","Madagascar Expeditions||Reptiles"
"0081bbec-b067-489f-9823-e69a6cf605c7","Madagascar Expeditions||Reptiles"
"a7bb3889-e72b-4430-b4e2-d3ff71ff55f4","Madagascar Expeditions||Reptiles"
"db3ede3c-a417-4a91-95a4-cc4d5e62eca3","Madagascar Expeditions||Reptiles"
"561fd7cb-5af5-49f6-9da0-3fff77b669da","Madagascar Expeditions||Reptiles"
"9526c976-2219-4f65-9bb0-936612cb5fc0","Madagascar Expeditions||Reptiles"
"7b97b1a4-2fc6-425f-9dbe-c3e136abcea6","Madagascar Expeditions||Reptiles"
"2a34a6ba-3947-4cf5-a946-751ff3e6d79c","Madagascar Expeditions||Reptiles"
"13b9636a-7151-42e7-a901-529f1abfb3ab","Madagascar Expeditions||Reptiles"
"35ebf216-4519-42f9-ad9d-d92f01aa5d3f","Madagascar Expeditions||Reptiles"
"28e7b89d-ec60-4992-b2d8-89fa292cc188","Madagascar Expeditions||Reptiles"
"2e622665-1646-43db-8226-9d9415ff997c","Madagascar Expeditions||Reptiles"
"40df9dd0-de88-42d4-b1b5-2892b28d3af9","Madagascar Expeditions||Reptiles"
"abc4f475-2d9a-4e8f-9cd5-44835eae3e48","Madagascar Expeditions||Reptiles"
"7ff1cd9e-a11c-4df4-858b-bcd7ab8eebcb","Madagascar Expeditions||Reptiles"
"91776c00-0509-4dcd-956a-3da2092d3ea6","Madagascar Expeditions||Reptiles"
"f545f4ce-4723-4759-a969-5dc30083383e","Madagascar Expeditions||Reptiles"
"42b6efd4-ad41-4585-8b00-1fd2c6fdd0de","Madagascar Expeditions||Reptiles"
"e680ca7d-0f73-4533-99d6-be9d524ee3ea","Madagascar Expeditions||Reptiles"
"b241cfec-2fb9-440a-8913-ac909a027cef","Madagascar Expeditions||Reptiles"
"4d516e1b-144b-4f32-bb2d-bdacc978f92d","Madagascar Expeditions||Reptiles"
"0926ce78-d5bc-42df-aa7c-830ae08a0d78","Madagascar Expeditions||Reptiles"
"1400e072-88b5-4e3c-b7f6-e78e33693f1e","Madagascar Expeditions||Reptiles"
"5a8efdd5-3943-46fe-8859-7f0fe4765f00","Madagascar Expeditions||Reptiles"
"9e0936e7-abfc-4643-ac92-c728a9e7767c","Madagascar Expeditions||Reptiles"
"0f69a4cc-146d-4cb1-9e38-f9bf8c56495f","Madagascar Expeditions||Reptiles"
"c1639a89-5990-47be-bc19-f195e6c2cfad","Madagascar Expeditions||Reptiles"
"a056cc66-48c4-443a-98e5-208148c8ca02","Madagascar Expeditions||Reptiles"
"8b14d1bf-8ab8-4d64-ad80-f7b72ac32d89","Madagascar Expeditions||Reptiles"
"efbc8abf-a57c-424d-8e68-06184e6b7f92","Madagascar Expeditions||Reptiles"
"dbfb1ff8-3f2e-4615-b41f-17c0adad529e","Madagascar Expeditions||Reptiles"
"1b1592d3-fb3d-4d1b-8192-af56886cf1d3","Madagascar Expeditions||Reptiles"
"e02b841d-7222-4cb2-8c34-88c57d35c440","Madagascar Expeditions||Reptiles"
"acd449ba-ca43-46e0-b6da-139b081b1511","Madagascar Expeditions||Reptiles"
"4f8389a9-37cb-4c31-aa3a-9f48b8f390e2","Madagascar Expeditions||Reptiles"
"a0c8769e-c614-4e22-9bf4-5e3f8789360f","Madagascar Expeditions"
"ecdc3dc6-f00f-4006-b24c-69d7e67c821e","Madagascar Expeditions"
"dbd07956-65d5-4ff8-a637-68a98409b5bf","Madagascar Expeditions"
"197a564f-128e-49b5-a156-a4dd7ac8c16f","Almeda, Frank||Botany department||Madagascar Expeditions"
"0f819327-1597-4ba6-ad8d-f894283d5f41","Daniel, Thomas F., 1954-||Botany department||Madagascar Expeditions"
"a79fc166-ad9e-4f0f-89ff-f5f0a4c1f876","Landscapes, Madagascar Expeditions"
"9520f0d9-60c4-483b-84fd-d7a92598a6d2","Madagascar Expeditions"
"92de255a-caf9-4802-bba1-c29bb2e1eeb8","Madagascar Expeditions"
"9ab77793-415e-449e-9dc8-1eadf62facc0","Madagascar Expeditions||Plants"
"3b4bd0e0-9845-4742-8cc7-0689f7c1dda1","Madagascar Expeditions||Plants"
"643f2bae-21bd-4cfe-8f00-31421ce57efa","Madagascar Expeditions||Plants"
"96a9aec0-c0e8-4b8c-a4db-b0d17ee35c40","Madagascar Expeditions||Plants"
"b2fa8125-5e96-4be1-aab5-0dad0bb44e79","Madagascar Expeditions||Plants"
"cdbb4813-7e85-400c-94a3-0f99973ae503","Madagascar Expeditions||Plants"
"08e71be4-be5f-4358-b901-42d16641dc62","Madagascar Expeditions||Plants"
"c87bf5c7-cd04-4a5c-a6d7-a6f30489805e","Madagascar Expeditions||Plants"
"8cef33ba-fefa-4f63-ba5a-146fd127cfef","Madagascar Expeditions||Plants"
"2178caf3-c03d-469c-9b75-3f68902949d7","Madagascar Expeditions||Plants"
"48157e09-217c-4872-99ef-889c78aa6513","Madagascar Expeditions||Plants"
"493b4ce4-3f54-4b23-aedd-a4cc1e58a38a","Madagascar Expeditions||Plants"
"2e4387cc-152a-49c8-8695-37128e674615","Madagascar Expeditions||Plants"
"30f3e6f6-5dc1-40e9-aad3-cde59e5771f8","Madagascar Expeditions||Plants"
"86ddb26e-90ca-4677-b31f-748f67be1a92","Madagascar Expeditions||Plants"
"de1cd563-0cb2-4c09-81ed-495f033bf5f2","Madagascar Expeditions||Plants"
"e620569e-bdfc-4cf4-a20f-34c25e0137fe","Madagascar Expeditions||Plants"
"7da66626-c2eb-4a17-aa9c-f22736373ca0","Madagascar Expeditions||Plants"
"816b9c98-a4ae-4204-947f-7bb7e005a455","Madagascar Expeditions||Plants"
"37f9dae5-3cd2-4515-ba3e-f45ad1d8077e","Madagascar Expeditions||Plants"
"820a2a4c-825d-45d3-ac8a-265770faab88","Madagascar Expeditions||Plants"
"d53ada6a-63fc-426f-b518-61dad2906793","Madagascar Expeditions||Plants"
"3369c2a1-2881-46aa-bc99-8798ece75ee4","Madagascar Expeditions||Plants"
"14999efb-096f-4fa7-88f8-48e412ecf6a0","Madagascar Expeditions||Plants"
"416baff9-c2ef-499f-a437-5c93d91bec51","Madagascar Expeditions||Plants"
"b14eff62-dbfa-42ee-b9e2-d0eb144673a2","Madagascar Expeditions||Plants"
"08dc3366-c710-4fcd-8488-b4f8e9bd0d1d","Madagascar Expeditions||Plants"
"fb5fe16b-170d-4d84-82be-93b85ead276b","Madagascar Expeditions||Plants"
"f88d2e02-e062-4862-9dc9-9ef7aadbebb0","Madagascar Expeditions||Plants"
"3f31c027-4971-467c-84a2-a47bafc5d0e8","Madagascar Expeditions||Plants"
"6c82b441-5a64-4361-90d8-474e83dd2871","Madagascar Expeditions||Plants"
"68069f61-b443-4ab7-aac2-8c3176f6807a","Madagascar Expeditions||Plants"
"5bd602a6-e163-4df8-bd23-0e88b6e69bd1","Madagascar Expeditions||Plants"
"4ae1de35-4aa2-4b57-adcf-8f76575454c4","Madagascar Expeditions||Plants"
"a60f15a1-f969-4d7c-b054-5c3b1390fc8f","Madagascar Expeditions||Plants"
"ec2dd0f9-430c-404d-abcf-94b7856a19a0","Madagascar Expeditions||Plants"
"f49cc318-a101-43ea-85e2-9042b75dce0f","Madagascar Expeditions||Plants"
"4f9ec5d4-77fb-4f07-bb4c-af1b04832e27","Madagascar Expeditions||Plants"
"7cb7b423-c6f1-46ca-94ab-1f9de2a5ab85","Madagascar Expeditions||Plants"
"a7d5ed2c-ed71-451f-94d5-2958fdd92b7c","Madagascar Expeditions||Plants"
"21b9b706-4fbe-41e8-96ae-b7a3b3834b2e","Madagascar Expeditions||Plants"
"a1070e65-be37-45f5-aa16-1e5cb7ad4367","Madagascar Expeditions||Plants"
"5902cead-b7ad-4a77-95e9-600f7d78d4ae","Madagascar Expeditions||Plants"
"743d6d59-2576-4e34-9175-0104769016e5","Madagascar Expeditions||Plants"
"6b47dd2d-5a82-42ed-80f8-b89a6a96eb4e","Madagascar Expeditions||Plants"
"116df1be-dfdd-4758-9837-15a1d79d3fc1","Madagascar Expeditions||Plants"
"66ec5eae-a398-45f5-985a-628e63b9d43e","Madagascar Expeditions||Plants"
"ffbc7373-d700-45eb-8d3d-e639e475da40","Madagascar Expeditions||Plants"
"ebb82292-04a2-4c11-bc1a-a4b0c487dc89","Madagascar Expeditions||Plants"
"00fd102d-b0b2-48e6-9107-67caa925f5da","Madagascar Expeditions||Plants"
"5d2c5e88-64b8-4ac5-b725-db2822666086","Madagascar Expeditions||Plants"
"4cdb1e46-2acf-4041-9bed-631bb9587865","Landscapes||Madagascar Expeditions"
"e8a7ff66-7f0c-400a-a06d-4ef5bb1467bd","Landscapes||Madagascar Expeditions"
"b4d5d5c1-091e-4963-83d9-bc58457af11c","Landscapes||Madagascar Expeditions"
"584c2b95-a281-4e1b-adb5-51c99abc1310","Landscapes||Madagascar Expeditions"
"9314cbe6-53d7-4197-be6b-6f3bae580f79","Madagascar Expeditions||Plants"
"7f6fe67c-5297-4649-b632-b28d1a1d93bf","Landscapes||Madagascar Expeditions"
"cbbbc6ce-df9f-4f69-99f7-d9b1ee9ddc8b","Madagascar Expeditions||Plants"
"af3b771e-477d-46f7-a540-77bad4f7d0d0","Landscapes||Madagascar Expeditions"
"e22c3bc5-0b2c-4478-b5cc-81252d0ff3d7","Madagascar Expeditions||Plants"
"0a255a26-9d2d-488a-812e-e728825e800b","Landscapes||Madagascar Expeditions"
"5656acd6-d202-4b06-9c70-e0e817f530c8","Landscapes||Madagascar Expeditions"
"e5d8e758-cc5d-45ed-9245-70f859c766aa","Landscapes||Madagascar Expeditions"
"3d10285f-6c10-42a2-8e21-032145633613","Madagascar Expeditions||Plants"
"3062cade-b568-4735-9ef6-7a80dba8528a","Landscapes||Madagascar Expeditions"
"465dac52-63f9-4a38-a5c1-002426a6a7d2","Madagascar Expeditions||Plants"
"84886b23-83a0-4ef8-9b4c-bcf668bbdb38","Madagascar Expeditions||Plants"
"1847888e-c743-48b9-9411-54529e4d42c9","Madagascar Expeditions||Plants"
"bd5ab866-ce23-4726-a3c6-0dea63f58866","Madagascar Expeditions||Plants"
"377e6baf-49d4-4313-a0b1-79852e659cc1","Landscapes||Madagascar Expeditions"
"637d4fc5-6c1e-4850-b95d-260f58fd05e0","Landscapes||Madagascar Expeditions"
"7feea080-cbb6-4d4a-a013-f95e9e59fa4a","Landscapes||Madagascar Expeditions"
"181c00dc-71c9-4941-a272-2ff3d737d12f","Landscapes||Madagascar Expeditions"
"d2e6a95f-af9d-4ed2-8c79-25afcd69e8e6","Madagascar Expeditions"
"00c3f7cf-9368-41d9-a460-5c5ad9f50763","Madagascar Expeditions"
"e742147f-ea72-46b2-977c-dcea2eb348fd","Landscapes, Madagascar Expeditions"
"d4587edd-147e-4931-9dba-5c32c15bd282","Landscapes||Madagascar Expeditions"
"7da9d138-2fc4-4428-8b5b-3f9f9c16e15b","Madagascar Expeditions"
"7b7c913b-8b8e-4aaf-a18c-c07107e3ebb5","Madagascar Expeditions"
"6650d06f-9e58-475b-87e5-dd4ea13cb39d","Madagascar Expeditions"
"920733ac-ea1e-4e82-9a03-f46995e0c8ea","Madagascar Expeditions"
"a16f46b3-9e2d-415c-b57c-2135baf48b32","Madagascar Expeditions"
"8b866579-9b2c-4f3e-9b9a-1ecc6d087f7a","Madagascar Expeditions"
"956326e8-c6fc-4a0b-9f53-6dfb0c472bf0","Madagascar Expeditions"
"768fe5bb-2770-4d65-bacf-88d3e9ad2280","Madagascar Expeditions"
"dc22b266-11f9-4a32-8d89-29d7ad804154","Madagascar Expeditions"
"7a5cd7e6-bf9f-45d5-aa63-5219387b0bf8","Madagascar Expeditions"
"cb3c3630-239f-4880-89e6-4d41d81ec96f","Madagascar Expeditions"
"b10e1b4a-9040-4a11-8469-8797018825ee","Madagascar Expeditions"
"176daa43-74d9-4683-a127-b84ed3a07151","Madagascar Expeditions"
"a40ef2bf-3103-4e1c-87bf-0cfed72744ab","Madagascar Expeditions"
"c89c2af7-708c-4a03-90f0-02cb8b7641df","Madagascar Expeditions"
"e1703115-b152-4f6b-9306-1257acf5debb","Madagascar Expeditions"
"d1214835-69a5-42aa-878b-9a2d5e7b1b62","Madagascar Expeditions"
"5c91272f-168c-433e-99ee-1582063ba8f6","Madagascar Expeditions"
"603ecf1b-811a-4807-865c-e0ce9098ad36","Madagascar Expeditions"
"8e08343c-be1b-4c60-abcc-baa32d6da1ca","Madagascar Expeditions"
"226a3a34-b527-4218-9443-1d7c8a9dda3c","Madagascar Expeditions"
"e0508972-cc0a-407d-a7e8-4606418b0763","Landscapes||Madagascar Expeditions"
"c076ca58-43fc-4ce0-9bf2-11873a05b39f","Madagascar Expeditions"
"00d540ea-0f88-4c7d-a420-ad687d0ed1d2","Madagascar Expeditions"
"89e37300-0e14-45a8-bd0f-1a32010afa7e","Madagascar Expeditions"
"3384dc12-6340-4976-8f11-fa825fc9fda3","Madagascar Expeditions"
"2b52598e-b863-421a-b5c4-c4ca583ecef5","Madagascar Expeditions"
"860d9f45-ae2f-4bb7-82be-e91b4dbfe1bd","Madagascar Expeditions"
"ee86c7e2-32da-44d9-8847-6be19024b4b5","Madagascar Expeditions"
"66892190-da05-424b-a4a5-dc3d7835b47f","Madagascar Expeditions"
"82755a4a-98b9-4885-bab2-bf3c73faf195","Madagascar Expeditions"
"00e00d9b-9bb6-45d9-ac58-bcdabd3229f9","Madagascar Expeditions"
"7d4fb1b0-0a69-446c-a224-fb96019795f5","Madagascar Expeditions"
"61a5e38c-3d24-4ef7-bba8-4078dd6603dd","Madagascar Expeditions"
"55e69664-d783-463e-a0bf-07c232c54f16","Madagascar Expeditions"
"99cc0e29-e049-4b57-99ab-b56b9c93c07b","Madagascar Expeditions"
"4faa32a2-918d-4eae-afce-b6ed07188750","Madagascar Expeditions"
"e7951078-5e46-4dfd-80de-f7f889b254a0","Madagascar Expeditions"
"de7395db-af56-4f00-baf7-d616b037d4eb","Madagascar Expeditions"
"2f2f48dd-6b9b-45ed-a186-80d5d7f7a292","Madagascar Expeditions"
"c1b8dcf3-226d-40ff-a147-2934fa6020cb","Madagascar Expeditions"
"da7b0e79-cbc6-450e-93c8-ddbcb8e581f5","Madagascar Expeditions"
"8b720a1f-4680-4ac3-9d00-5ffeec34bba6","Madagascar Expeditions"
"663ea217-4c33-4758-b408-4e66f01ac97c","Madagascar Expeditions"
"8ae1c37e-bde3-4e5c-9028-e654ed6a4963","Madagascar Expeditions"
"19da2b8f-c93a-4211-a093-43d8c588a617","Madagascar Expeditions"
"66017700-b7c9-4199-a80e-c1ff2c289a5f","Madagascar Expeditions"
"afc34d18-7764-40fa-904b-b61d58fadd0f","Madagascar Expeditions"
"ebb5f1eb-ed89-4b03-bcd8-a9fcd1eed364","Madagascar Expeditions"
"e879b635-f149-4121-b9cd-18ad52f6263e","Madagascar Expeditions"
"a4bab5b1-b394-4ed9-bbd5-60c615e5baad","Madagascar Expeditions"
"2ff888d8-75b6-465b-a848-ca63a6bb0473","Landscapes||Madagascar Expeditions"
"e0c0936e-c381-4fe0-ab7b-5fade8891a7e","Landscapes||Madagascar Expeditions"
"c2e4354d-f741-4b82-873d-4eeac1e13edf","Landscapes"
"5e4b054e-3622-4070-9ae5-276b5295f959","Landscapes"
"f72bdfdb-bff0-43bd-9574-958ef7d2a71a","Landscapes"
"411a2127-bacb-479f-9e56-c0460e624464","Landscapes"
"454c5fd0-c979-4013-bcef-e373ab7831b7","Landscapes"
"f3099549-417e-4c19-a72c-d10c3f69119b","Landscapes"
"a1745ebf-1abe-4346-9275-d34d3afec9bd","Landscapes"
"8aa38bbc-1b20-48c1-9295-144df9e1c78a","Landscapes"
"dcb8e22a-559a-41e3-9b50-ced9f34af24f","Landscapes"
"bda78e15-bf51-467c-bb72-ed520d1770ae","Landscapes"
"50e257f1-a877-418b-b00d-6204fc34fb0b","Landscapes"
"3d6f1f3e-0d95-4aac-b1a4-2e8312cd97df","Landscapes"
"53dd889f-ec0c-457e-90b1-f892c0307a11","Landscapes"
"a454de9a-d785-4ee9-a10e-e5540c6f7d20","Landscapes"
"0e3ccb4f-7705-4e4f-ae40-091e275c063a","Landscapes"
"c82db7c3-1de1-441f-9654-788c78427bf2","Landscapes"
"5cb59919-f48c-4c83-b08a-59419e42e84d","Landscapes"
"e3b292ed-613b-4ee5-84e0-292d31198f4f","Trees"
"db387570-450e-4adc-aaa2-72ed8aa31f29","Trees"
"05019f66-bf6c-4ba7-a32e-aa1c45beebe8","Trees"
"4272efd2-739a-41ed-b5d4-422598721bb1","Trees"
"4a0ac2fe-141e-4af5-ace8-a751779e71dd","San Francisco (Calif.) - 20th century"
"d16ae443-88a2-4f05-b3fe-352416ca89fa","San Francisco (Calif.) - 20th century"
"a670c288-aeae-4dc2-bd0f-ce84043b3b68","San Francisco (Calif.) - 20th century"
"baf1cf18-1bb1-4e41-b995-512e0424e821","San Francisco (Calif.) - 20th century"
"8288dcf9-81c2-4ff9-a7d1-cd5276470e58","Mammals"
"b8b4f431-b23a-4725-b923-8e37194f9c5f","Mammals"
"8f14c73c-ebf4-4378-b58f-c32e2f69a795","Mammals"
"0a8ac202-fde9-4414-b0e5-6200daa63e02","Mammals"
"78a4e728-ca02-4d93-a65e-2bb4dd216c6c","Mammals"
"ee7b3415-1d31-4f1a-837a-d96fabf2498b","Mammals"
"9e030af0-82e4-4dc7-84a3-fb14b04f15d8","Mammals"
"af9fcaf5-5601-4427-acc7-496b13d443a1","Mammals"
"98c9e559-de80-45a8-bf9f-dadc22ffdcb4","Mammals"
"3ec31489-0feb-48c6-b546-689f21bb978e","Mammals"
"33015de6-f94f-432d-bc55-723338f02c4a","Mammals"
"afe1b259-8d30-4d8f-b66e-cec53d66841b","Mammals"
"51e43ce6-9dbf-4c68-aa65-2ff257022562","Mammals"
"1e5ebc19-0ea5-4f8c-bdb1-ddfd9035398a","Mammals"
"5a7752ca-1833-4cfb-a694-fafa45fc9ce3","Mammals"
"d86ed212-184e-4b2f-8cd4-a161355012aa","Mammals"
"64307b61-2f98-4db7-9b0d-86c855b419a9","Mammals"
"0c39e0ac-d53a-4afc-89f1-222cb56c4deb","Mammals"
"03a682ff-229b-4de7-96ad-3d1802e59385","Mammals"
"e3fbb14c-dac5-47e9-9adf-6d51756be160","Mammals"
"5f8f9356-d174-49d4-9907-9977a8039118","Mammals"
"7acec8b1-5d3a-46a3-91bd-b7398ab781f6","Mammals"
"f54491ae-2a7c-4dda-9f8e-d4403cea3778","Mammals"
"07d4f32b-3fed-4487-8296-1b54981d7142","Mammals"
"cf6337da-c06d-4be6-b723-119b7b41aeed","Fishing||Pinchot, Gifford ""Giff"", Jr.||Portraits"
"dafca3b5-168f-407b-90b8-58a2f5f9af23","Fishing"
"512d9bbd-8deb-4b24-b028-df111eec9526","Landscapes"
"b5b7a1b1-f263-44f0-a107-3063ad26aecf","Landscapes||Trees"
"9aa138ab-c0fb-4afd-9c54-c7369ddcaf75","Landscapes||Pinchot, Gifford, 1865-1946"
"2cd1a0d5-0f13-497e-a89b-a54806b75514","Landscapes"
"7d2f6c1c-d761-476e-9df9-91e5ff61b1cc","Birds||Landscapes"
"3316beae-1b54-4350-933d-09529546afa5","Landscapes"
"dd0f9f51-1607-47e3-86a7-d7c164079169","Birds"
"7313dd58-d64d-4f93-9b25-9efd3e6e03de","Cleaves, Howard Henderson, 1887-||Fieldwork||Landscapes||Mathewson, Dr. J. B.||Pilsbry, Henry Augustus, b. 1862||Pinchot, Gifford, 1865-1946"
"414d8a48-1dbd-4cf0-af97-7b928423f592","Fieldwork||Landscapes||Pilsbry, Henry Augustus, b. 1862"
"f4620fba-ae54-46af-9a48-9a0d829fc5ec","Cleaves, Howard Henderson, 1887-||Fieldwork||Landscapes||Portraits"
"7af15f11-9d90-41b4-996c-040b670a4d85","Landscapes||Ships"
"f1e2ad63-3cec-475d-9755-c9342ec06fb0","Landscapes||Pinchot, Gifford, 1865-1946"
"3cb42b66-3a6e-4ac9-b3e9-c7c0d921d9d4","Pinchot, Gifford ""Giff"", Jr.||Landscapes||Stahlnecker, Stephen ""Stiff"""
"b0a3a0b6-b50b-4d9f-a107-52df1a0b3cdd","Landscapes"
"2c0b7569-4c8e-462f-b073-1de016684c75","Cactus||Landscapes"
"69b92dfa-5fcc-4001-a3a0-5a7dcbb99b09","Landscapes||Trees"
"4486ea65-d0da-4338-8ede-d062c757295f","Cactus||Landscapes"
"327b27b0-9254-4f5f-a3b6-0cde21febee3","Reptiles"
"eff52793-6fe0-4c17-9664-d2efed9c7885","Reptiles"
"5e6d0952-8c9c-4eed-ab3b-b57a35a6de43","Pinchot, Gifford, 1865-1946||Reptiles"
"04790201-182f-4f06-8b15-4412086a7dd3","Pinchot, Gifford, 1865-1946||Reptiles"
"6d3f2e1e-5174-41a8-8fce-b4d630372353","Pinchot, Cornelia Bryce, 1881-1960||Reptiles"
"2217eebb-6556-4c4c-9acd-eee633fcf4b2","Mathewson, Dr. J. B.||Reptiles"
"b9697645-85a4-44d0-be3e-2a1f7d0f444a","Reptiles"
"74ad80dd-25cf-46c2-afe1-9b48c70b5a34","Reptiles"
"2366941f-25c2-4afa-9b8d-b26d67795fc9","Reptiles"
"ddfc61b1-3670-4c6e-8241-e2443a514ff9","Birds||Fisher, A. K. (Albert Kenrick), 1856-1948"
"14f09a64-783f-4baa-8272-8369fefdffdf","Birds"
"1598b673-e1ed-45d5-a57f-64613b35944b","Landscapes||Ships||Stahlnecker, Stephen ""Stiff"""
"fc8acf8b-e02b-40ac-ac7f-bda5cc28bd24","Cactus||Landscapes"
"824c2556-317a-4634-a4ba-fc06fe59eed0","Landscapes"
"af050e75-f262-4721-9377-bed541aa11aa","Barter, Otis||Bones||Cleaves, Howard Henderson, 1887-||Landscapes||Pilsbry, Henry Augustus, b. 1862"
"8be84475-968f-4030-9c7c-b0118b876ac5","Reptiles"
"4f73d704-eb57-4a28-ad71-4bb65ad349d8","Reptiles"
"91e6ae9a-81a6-4837-be3a-5b5d3947fdbb","Reptiles"
"2016acd2-ac1b-4670-8c98-264eca2c31bb","Barter, Otis||Mathewson, Dr. J. B.||Pilsbry, Henry Augustus, b. 1862||Portraits||Reptiles"
"6730840b-4b3e-46bb-abb7-af99efe23b36","Pilsbry, Henry Augustus, b. 1862||Portraits||Reptiles"
"4e79b5cd-1d08-40c2-b4b7-a59410ce9449","Cleaves, Howard Henderson, 1887-||Portraits||Reptiles"
"df67c318-c5b8-4f56-bcad-51f9125c66f7","Fieldwork||Portraits||Reptiles"
"7d00dec2-cb8a-4476-b4d3-2709623c2bc1","Pinchot, Gifford ""Giff"", Jr.||Portraits||Reptiles||Ships"
"90e271b1-6692-4c68-b92a-436dc7d7ff6e","Fieldwork||Portraits||Reptiles"
"5857a04e-1a7b-4d60-a7d0-984771bf18a3","Pinchot, Gifford ""Giff"", Jr.||Portraits||Reptiles||Ships"
"61d6858b-28be-4fa0-a61f-542729beac13","Portraits||Reptiles||Ships||Stahlnecker, Stephen ""Stiff"""
"3f04a92a-277c-444b-982c-e767751515ec","Pinchot, Gifford, 1865-1946||Portraits||Reptiles||Ships"
"f0489513-b928-440a-946e-b729c7600ca6","Reptiles||Ships"
"4d88f473-4c4f-4b8d-85f9-80a0b3b8ca1e","Reptiles||Ships"
"6b29cf60-e42f-4fcb-a23f-5b009ef1efa8","Landscapes"
"d3cc16d8-4be5-4f7c-848a-e62c2b4016d0","Cactus||Landscapes"
"9b69f21e-20bc-4801-8632-319c6433c1ee","Cactus||Landscapes"
"c0e0303d-c9e2-47bc-92dd-fa3d51aafe11","Cactus||Landscapes"
